step 0: train loss 3.2792, val loss 3.6664
iter 201: loss 2.9267, time 233.62ms
iter 202: loss 2.9153, time 235.04ms
iter 203: loss 3.0440, time 233.30ms
iter 204: loss 2.8807, time 233.31ms
iter 205: loss 3.3268, time 233.09ms
iter 206: loss 2.7466, time 233.27ms
iter 207: loss 3.0516, time 233.45ms
iter 208: loss 3.8325, time 232.93ms
iter 209: loss 3.3577, time 232.86ms
iter 210: loss 2.7740, time 233.32ms
iter 211: loss 3.8434, time 232.91ms
iter 212: loss 3.0621, time 233.74ms
iter 213: loss 2.6977, time 233.22ms
iter 214: loss 3.1901, time 233.33ms
iter 215: loss 3.6014, time 238.56ms
iter 216: loss 3.0358, time 233.22ms
iter 217: loss 2.8357, time 235.04ms
iter 218: loss 2.8840, time 234.51ms
iter 219: loss 3.6671, time 233.93ms
iter 220: loss 3.5838, time 233.49ms
iter 221: loss 2.7897, time 238.54ms
iter 222: loss 3.3095, time 233.30ms
iter 223: loss 3.0679, time 233.10ms
iter 224: loss 3.3139, time 233.81ms
iter 225: loss 2.6728, time 233.48ms
iter 226: loss 3.4071, time 232.87ms
iter 227: loss 3.0687, time 234.55ms
iter 228: loss 3.1107, time 233.12ms
iter 229: loss 2.9110, time 234.43ms
iter 230: loss 3.0881, time 233.25ms
iter 231: loss 3.7026, time 233.42ms
iter 232: loss 3.1373, time 233.34ms
iter 233: loss 2.9504, time 233.45ms
iter 234: loss 3.4263, time 233.36ms
iter 235: loss 3.6795, time 234.14ms
iter 236: loss 3.8757, time 233.32ms
iter 237: loss 2.7155, time 233.26ms
iter 238: loss 3.1189, time 233.86ms
iter 239: loss 3.1407, time 233.26ms
iter 240: loss 3.0470, time 234.32ms
iter 241: loss 3.8273, time 232.94ms
iter 242: loss 3.1294, time 233.18ms
iter 243: loss 3.8611, time 233.89ms
iter 244: loss 3.1131, time 233.22ms
iter 245: loss 3.8117, time 233.06ms
iter 246: loss 3.7257, time 233.20ms
iter 247: loss 3.1537, time 233.48ms
iter 248: loss 3.1292, time 233.92ms
iter 249: loss 3.1447, time 233.41ms
iter 250: loss 3.3642, time 234.03ms
iter 251: loss 3.1697, time 233.37ms
iter 252: loss 2.9949, time 234.85ms
iter 253: loss 3.4524, time 234.50ms
iter 254: loss 3.7293, time 234.35ms
iter 255: loss 3.3067, time 234.39ms
iter 256: loss 3.5649, time 233.57ms
iter 257: loss 2.9636, time 233.42ms
iter 258: loss 3.6566, time 234.30ms
iter 259: loss 3.6837, time 234.13ms
iter 260: loss 3.1413, time 233.46ms
iter 261: loss 3.1583, time 233.21ms
iter 262: loss 3.7017, time 233.28ms
iter 263: loss 3.0480, time 233.53ms
iter 264: loss 3.3876, time 234.51ms
iter 265: loss 2.6563, time 233.43ms
iter 266: loss 3.6579, time 233.59ms
iter 267: loss 3.2818, time 233.49ms
iter 268: loss 3.2710, time 233.38ms
iter 269: loss 3.0554, time 233.72ms
iter 270: loss 3.1715, time 233.25ms
iter 271: loss 3.1755, time 233.32ms
iter 272: loss 2.8120, time 233.36ms
iter 273: loss 3.6497, time 233.23ms
iter 274: loss 3.6043, time 233.28ms
iter 275: loss 2.8976, time 233.13ms
iter 276: loss 2.8003, time 233.15ms
iter 277: loss 3.1288, time 233.97ms
iter 278: loss 3.3343, time 233.60ms
iter 279: loss 3.4746, time 233.22ms
iter 280: loss 2.5285, time 233.03ms
iter 281: loss 3.4900, time 233.36ms
iter 282: loss 3.1600, time 233.26ms
iter 283: loss 2.8957, time 233.09ms
iter 284: loss 3.2913, time 233.33ms
iter 285: loss 2.9947, time 234.41ms
iter 286: loss 3.1356, time 233.29ms
iter 287: loss 3.4795, time 233.33ms
iter 288: loss 3.5913, time 233.69ms
iter 289: loss 3.6673, time 233.66ms
iter 290: loss 2.9334, time 233.33ms
iter 291: loss 3.2818, time 233.44ms
iter 292: loss 3.4325, time 233.66ms
iter 293: loss 3.5580, time 233.58ms
iter 294: loss 3.3075, time 234.43ms
iter 295: loss 2.6292, time 233.62ms
iter 296: loss 3.3359, time 233.60ms
iter 297: loss 2.5491, time 233.42ms
iter 298: loss 3.2054, time 233.58ms
iter 299: loss 3.7651, time 236.91ms
iter 300: loss 3.5933, time 233.03ms
iter 301: loss 3.4993, time 233.38ms
iter 302: loss 3.0281, time 232.84ms
iter 303: loss 3.3819, time 232.97ms
iter 304: loss 4.0447, time 233.06ms
iter 305: loss 3.2769, time 234.06ms
iter 306: loss 3.5263, time 233.04ms
iter 307: loss 3.3187, time 233.05ms
iter 308: loss 3.1781, time 233.02ms
iter 309: loss 2.9986, time 233.55ms
iter 310: loss 3.2831, time 238.68ms
iter 311: loss 3.3889, time 232.52ms
iter 312: loss 2.9150, time 233.44ms
iter 313: loss 3.3801, time 233.10ms
iter 314: loss 3.2357, time 232.92ms
iter 315: loss 2.9439, time 233.06ms
iter 316: loss 3.1738, time 233.67ms
iter 317: loss 3.4707, time 233.37ms
iter 318: loss 3.7232, time 232.93ms
iter 319: loss 2.6216, time 233.00ms
iter 320: loss 2.9813, time 233.25ms
iter 321: loss 3.4821, time 233.18ms
iter 322: loss 2.9052, time 233.16ms
iter 323: loss 3.0559, time 232.98ms
iter 324: loss 2.6991, time 232.87ms
iter 325: loss 4.0618, time 233.29ms
iter 326: loss 3.4139, time 233.31ms
iter 327: loss 3.9720, time 232.99ms
iter 328: loss 3.4114, time 233.78ms
iter 329: loss 3.2274, time 233.13ms
iter 330: loss 4.0573, time 233.45ms
iter 331: loss 2.8089, time 233.36ms
iter 332: loss 2.7822, time 233.61ms
iter 333: loss 3.2797, time 234.60ms
iter 334: loss 2.9578, time 233.38ms
iter 335: loss 3.8921, time 233.07ms
iter 336: loss 3.2351, time 233.87ms
iter 337: loss 3.1063, time 233.31ms
iter 338: loss 2.5883, time 233.43ms
iter 339: loss 3.1580, time 233.15ms
iter 340: loss 3.0586, time 233.25ms
iter 341: loss 3.2566, time 233.91ms
iter 342: loss 3.1444, time 233.71ms
iter 343: loss 2.7726, time 233.24ms
iter 344: loss 3.1183, time 239.04ms
iter 345: loss 3.1261, time 233.07ms
iter 346: loss 3.1036, time 233.63ms
iter 347: loss 3.0967, time 233.27ms
iter 348: loss 2.7959, time 233.87ms
iter 349: loss 4.2415, time 233.51ms
iter 350: loss 3.4200, time 233.56ms
iter 351: loss 3.0941, time 233.19ms
iter 352: loss 2.9584, time 233.60ms
iter 353: loss 3.3554, time 233.12ms
iter 354: loss 3.6350, time 233.15ms
iter 355: loss 3.1266, time 234.38ms
iter 356: loss 3.2543, time 233.09ms
iter 357: loss 3.1511, time 233.01ms
iter 358: loss 3.2118, time 233.31ms
iter 359: loss 3.4421, time 233.07ms
iter 360: loss 3.2954, time 237.11ms
iter 361: loss 3.3413, time 232.96ms
